label,content,id,permalink
2,"My first dog passed of bladder cancer. This hits close to home. Get better, Swag. ",1.30E+18,https://twitter.com/KerriJersey/status/1299476710623260672
2,"My grandmother died last year after a prolonged battle with pancreatic cancer. It was sudden too, and that takes a while to get used too. My condolences for your tragic loss.",1.29E+18,https://twitter.com/micahgallen/status/1288210667611119616
2,My heart breaks for you. I lost my Dad to cancer it was devastating to lose him but his pain ended and he is at peace. Hang onto that while you grieve her loss.,1.30E+18,https://twitter.com/ThatLesa/status/1296773512041037825
2,My heart goes out to you the last dog that I had passed away from cancer in 1999! Play God bless your dog and keep him safe and sound and let him survive this terrible disease,1.30E+18,https://twitter.com/DepaukHerbert/status/1300640556763078656
2,"My mom died last year from cancer and my dad in 2008, you have my deepest condolences on your tragic loss",1.30E+18,https://twitter.com/ProkipchukTodd/status/1297653100564676608
2,My mom passed away 3 weeks ago due to cancer too. I know that is really hard. I still grieving and is going to take a long time. I send you a big hug ,1.29E+18,https://twitter.com/simsbyjackie/status/1292660469270851584
2,my prayers will not stop-i am beyond sorry-my mom survived aggressive colon cancer so i get the misery of it--i am too sorry for words-know she will always be with you ,1.30E+18,https://twitter.com/matthew46956757/status/1296920970842734603
2,My sincere condolences Wanda. My mom just passed in February. She helped me fight breast cancer and lost her fight with lung cancer. I will never be the same. Take all the time you need to grieve. It's not easy.,1.30E+18,https://twitter.com/PauletteKarges/status/1298428183658799105
2,My sincerest condolences for your family and friends. What a tragic loss. Truly enjoyed your work and am deeply saddened by your passing. I lost my brother to colon cancer when he was only 39. Heartbreaking to lose those we love. You will not be forgotten ty for all you gave us.,1.30E+18,https://twitter.com/DoriLong/status/1300067962129440771
2,"My sincerest condolences on your loss Ember, for what it's worth I lost my mom after almost a one year battle with Stage 4 lung cancer back in 2015, not a day goes by without me wishing I could have done more or switched places with her, the pain remains but so do the good times ",1.29E+18,https://twitter.com/AdvanceKarma70/status/1292600016671047682
2,My Sister-in-law lost her dad to cancer 4 years ago. We still miss him greatly. Praying for your healing and family's spirit to rise amidst the heartache. ,1.29E+18,https://twitter.com/halfpast_gaming/status/1287724678514188288
2,"My stepdad fell just after his course of chemo (and radiation, both concurrent) and broke his hip. He is using a walker but still alive in remission. Chemo really weakens you. Sending my prayers and best wishes that yours recovers well and fully from both the fall and the cancer!",1.30E+18,https://twitter.com/cafecraig/status/1297345161249226753
2,My Sydney left last December due to cancer..still grieving this sweet spirit...understand your loss and sadness. ,1.29E+18,https://twitter.com/joanc524/status/1293706107450306560
2,"Nice! I'm sorry for your loss. I miss both of mine and one grandmother. I lost my mom in 2006 to cancer, my brother and best friend in 2019 from early onst prostate cancer. He was only 45. He was two years older than me so when I turn 46 it will seem so sad and strange.",1.30E+18,https://twitter.com/TheJessica10/status/1297286166836736000
2,Not a follower but still so sorry for your loss. Our 7 year old dog lost a long battle with cancer and it was devastating.,1.29E+18,https://twitter.com/Bktowrk/status/1293645528979271680
2,"Oh gosh. I'm so sorry for your loss! Cats & pancreatitis don't do well unfortunately, and liver cancer is rough. Sounds like you did everything that you could for her. At least know she won't be suffering anymore and you gave her a great life. ",1.30E+18,https://twitter.com/DaSleepyDog/status/1300135759563886592
2,Oh I so sympathize with you. Nothing worse in the world than a colonoscopy prep. My dad died at age 39 from colon cancer and all 6 of his siblings have also had it. I have a colonoscopy every 3 years. I dread the night before and feeling like a tornado blew out of ass!!!,1.29E+18,https://twitter.com/greene_campos/status/1291514305179860992
2,"Oh my... I'm so sorry for your loss, beautiful. Cancer is a devastating disease, I hate it. I had a gorgeous Great Dane and lost him almost 2 years ago to stomach cancer, we had to put him down because he wasnt eating, it was awful. He was a part of our family and to be honest...",1.29E+18,https://twitter.com/aniizul/status/1285725462040399875
2,Omg I'm so so so sorry What kind of cancer do you have To be brutally honest I learned early on to not get hit I need to stay away 1st it was my biological father Mom left him when I was 8 She remarried 3 months later But she changed She went from getting beat up for confronting,1.30E+18,https://twitter.com/SarahSp02818871/status/1295340088277311494
2,"Ooh interesting context, thank you for that! FWIW I do feel bad 45's brother died. Of course, losing your 30-year-old wife and one-year-old daughter in a car crash (& then your son to cancer) vs. losing your 71-year-old brother isn't comparable, but loss sucks no matter what.",1.30E+18,https://twitter.com/tpatt356/status/1297249930973765635
2,"Our hearts and prayers are with you Mr President. I lost a sister to cancer a few years ago ,I understand your pain.We love you !Deepest condolences. ",1.30E+18,https://twitter.com/SherryScoggi/status/1296992793261486085
2,"Prayers coming your way my friend. I'm so sorry for your loss. . I truly know how your feeling. Cancer is the worst of all evils. I lost my husband in 2017,he was only 46. If you ever just need to talk. Send me a message and I'm here to listen. Just know this,she is no longer in",1.30E+18,https://twitter.com/Sandie02259202/status/1297127126320128001
2,"Prayers for him, you and your son. My father passed in January of stage 4 stomach cancer. #2020worstyear",1.30E+18,https://twitter.com/Freedom1796YA/status/1300543452074119170
2,Prayers for your loss. Cancer is a very mean and striking disease. We just had a death in the family 3 weeks from diagnosis. Prayers for your mom's peace and her spirit be free happy and always in your heart.,1.30E+18,https://twitter.com/LiliaVale1/status/1297009517021007874
2,Prayers my man... my mom passed when I was 21 due to cancer and my dad passed when I was 35 due to alcoholism... same boat my friend. Much love,1.30E+18,https://twitter.com/BlondeBomber_83/status/1296807802590068736
2,Sabrina as I sit her crying. I have often said in my journey. It does affect me physically but it affects my family mentally. I am sending prayers and good vibes. Sweetie those doctors only know a little bit. They don't know the fight or the will to live in cancer patients ,1.30E+18,https://twitter.com/Mistybucketlist/status/1299496477635629056
2,"Sad for sure. As heartless as it sounds, hundreds of thousands of people die every day, from old age, heart disease, cancer, accidents, etc. etc. Each and every death tragic. But a part of life. Having lost my own mother a few years back, I'm sorry for your friends loss.",1.29E+18,https://twitter.com/kanaka_nui/status/1288222483741642752
2,"Same here, I lost my mum to lung cancer in 2018 too and my father to colon cancer in 2001, so this scene really hits all the wrong/right buttons.",1.30E+18,https://twitter.com/vinegardog1/status/1299386615031386112
2,seeing what you brothers do is amazing. i lost my only brother to cancer- leukemia - so this hits really close to my heart,1.30E+18,https://twitter.com/sharrissaiqbal/status/1298489978872193025
2,"Sending my hugs to you. I know what it is to loose people to depression, loose people to cancer, to booze. I know how it feels when war takes someone you car about. And even stupid accidents could take people. Appriciate every moment with loved ones. Be thankful for these times.",1.30E+18,https://twitter.com/10m4x/status/1297475316789784576
2,Sending prayers your way. Lost my husband to o lung cancer 2 yrs ago. Grieving is a process. ,1.29E+18,https://twitter.com/MyWordsShared/status/1287936784383475712
2,"Sending so much love and support to <USER> and her beautiful brave sisters Linda and Anne in their battle against the scourge of cancer. Having lost my beloved dad and two older brothers to this evil disease, I know how it devastates families. Blessings to you all. ",1.29E+18,https://twitter.com/JWard97617793/status/1292798637735579648
2,"Sincerely sorry for the loss of your friend Jane who battled cancer, may she in peace I sympathize with you and his family all my condolences ",1.29E+18,https://twitter.com/CroixJacquelin5/status/1286141693859856389
2,So relatable. My mom passed three years ago of lung cancer. Six months from diagnosis. Kamala,1.17E+18,https://twitter.com/LisainNJ/status/1169661503081013248
2,So sorry for your great loss. May all the wonderful memories dull the pain. I lost my Dad to pancreatic cancer 7 years ago.,1.30E+18,https://twitter.com/phuckoffjack/status/1300806228575227904
2,"so sorry for your loss, I lost 2 sisters to cancer in my life, Hopefully this may change in the future for others who do not have to go through such a loss",1.30E+18,https://twitter.com/judith_burden/status/1297432533123162112
2,So sorry for your loss.,1.30E+18,https://twitter.com/srocf/status/1297673232900853761
2,So sorry for your loss. Cancer is such a nasty thing and it happens to the best of people it seems. ,1.30E+18,https://twitter.com/RyanChr68680970/status/1297415386439331842
2,"So sorry for your loss. I had a special cat with cancer, put down many years ago. My baby. I got grief therapy from a referral from vet. No one else got my pain. Still cry.",1.29E+18,https://twitter.com/PatLCSWMSSM/status/1293654950791217154
2,So sorry for your loss. My mom died from cancer too. It is devastating.,1.30E+18,https://twitter.com/VauneAnalogies/status/1296821641050300419
2,"So sorry for your loss. We lost our Lola a few years back in her prime. She had an inoperable form of cancer. She was a rescue, and we felt it was the least we could do as she passed. I know well the anguish of that moment. Thank you for being there.",1.29E+18,https://twitter.com/To_Be_Benji/status/1293228215427899397
2,So sorry for your loss...prayers.... I lost mine at 59 over cancer as well.. My heart is heavy for your loss.... ,1.30E+18,https://twitter.com/SeekerUsa/status/1296765906203402251
2,So sorry for your losses! No the living situation changed at 5 years left. Found out he had cancer 35 days before he passed,1.30E+18,https://twitter.com/Cyclemike1Mike/status/1297228683485360128
2,So sorry for your struggle. Here are a couple of blog posts about food synergy and cancer. Don't know if it will help. Can't hurt to try: http://bit.ly/2cGwXzh http://bit.ly/2cxnQxh,1.30E+18,https://twitter.com/gkromer1/status/1298328698232475648
2,"So sorry our Brave Warrior Helena got this diagnosis,if you haven't got more than one opinion,please for your own piece of mind do http://so.In any case,I will be praying hard that they are all wrong and you drop kick Cancer to Hell where it belongs.Vent all you can. ",1.30E+18,https://twitter.com/ALANDexter2020/status/1297291161531494402
2,So sorry to hear of your loss. My friends think I'm a bit crazy for still staying home and shielding my 71 year old dad who has blood cancer and my mum who is also in poor health. My own brother thinks it's all a hoax to control us. He hasn't seen my parents since really January.,1.30E+18,https://twitter.com/Lucyinthesky380/status/1300571222439342081
2,So sorry you are battling cancer. It is a fierce enemy. I pray the Lord will heal you and make you strong. Be tough and don't give up.,1.30E+18,https://twitter.com/grimmgeek/status/1298362095583612929
2,"So sorry, you must be crushed try and read why bad things happen to good people by harold Kushner I read it when my best friend died after battling cancer ",1.30E+18,https://twitter.com/lyndahirsch/status/1295886392317353984
2,So very sorry for your loss Cancer is devastating,1.30E+18,https://twitter.com/BIdatalearner/status/1297307428707610632
2,So very sorry for your loss. Devastating. Fentanyl patches was prescribed for my mum in her last days with cancer. An incredibly dangerous drug to even consider fot recreational drug use.,1.29E+18,https://twitter.com/LindenLyn/status/1289108938496126976
2,Sometimes people just don't see a tweet. I'm very sorry you had to deal with the loss of your beloved pet due to cancer. I've been in your shoes. But we love our animal companions so we do what's right for them. We suffer in grief so they won't have to suffer in pain anymore. ,1.29E+18,https://twitter.com/oregonvirginia/status/1293627699760488448
2,Sorry about the cancer. I'll keep you in my prayers. God bless.,1.30E+18,https://twitter.com/FacsinNation/status/1300716931276632065
2,SORRY Dear!! I lost Mine 6 years ago to Cancer. 27 years Before that lost My Father to Cancer. I Feel Your Pain!!! Prayers for You Dear!,1.30E+18,https://twitter.com/KimberlyCogbill/status/1296870560232812544
2,Sorry for your loss bro. Fuck Cancer. ,1.30E+18,https://twitter.com/LogoRafy/status/1300577599798816770
2,Sorry for your loss I lost two (extended) family members to cancer yesterday. Corona has made it worse for families in grief. I hope you and your family can find some peace in these difficult times.,1.30E+18,https://twitter.com/haw_beniaz/status/1295383333229039616
2,"Sorry for your loss mate. My mom passed a few years back due to complications caused by cancer from 2013. It takes a while to get over the loss of a mother. Just time will heal the pain. Don't be afraid to seek bereavement counselling, it helped me. Peace brother.",1.30E+18,https://twitter.com/Mick_Taylor00/status/1296683777159245831
0,"""Come down from the stars Show your human scars Tell me what it's like to believe. Through my Christ haunted thoughts That the losses you bought Are the nights that you peopled with yr dreams Well, I've got no answers For heartbreaks or cancers But a Savior who suffers them w me""",1.30E+18,https://twitter.com/Veinseer/status/1295050823467237376
0,<USER> *O negative blood needsd * *Name - Jaivignesh 13 years old* *2 unit* *Blood cancer* *con : 9080959257* *23/08/20* *Madurai meenakshi mission hospital* *Please help- Nagarajan Madurai 8838405098* ,1.30E+18,https://twitter.com/NalaiyaVivasayi/status/1297627425174630401
0,"<USER> message today on ""Joy"" hit home with everything my family is facing. The story at the end on one of our most dedicated church members losing her husband to cancer last month and the joy she still has. Man I cried the whole service. #MustStayStrong #MustFindJoy",1.30E+18,https://twitter.com/SouthTejas1984/status/1297578322222882817
0,"<USER> Lost this one to cancer at a young 7 years. UK losing hurts, but heartbreaks are forever. 99% of BBN knows the difference. ",1.07E+18,https://twitter.com/15Brinkley/status/1071915589965414402
0,"<USER> GET CONTROL OF YOUR CITY!!! This is horrible! Sleeping babies, elderly, people dying of cancer, people grieving from the loss of loved ones live in these houses! ",1.30E+18,https://twitter.com/HolliGlendenni2/status/1297563684903047175
0,<USER> <USER> HELP! Utah has never been a violent racist state. Our ancestors were tarred and feathered by angry mobs. My ancestors died in Missouri protecting religious freedom. We have to stop this anger. We have to keep this cancer out of our state!,1.30E+18,https://twitter.com/SawyerBrittain/status/1299481565676867584
0,<USER> I posted this to <USER> because his phones were down. Look at the numbers at the bottom they add up to 80k+ people that died w/ Covid and poisonings suicide cancer ect. Seems people missed that. ,1.30E+18,https://twitter.com/lorddundar/status/1300872974489260032
0,"#Gratitude makes life #worthwhile, gets you through crap that hurts a lot. #cancer finally took a friend that always said #choosehappy even with bones breaking for no apparent reason.",1.30E+18,https://twitter.com/jjunglebungle/status/1300255744386830336
0,#ImSoTiredOf cancer. FUCK CANCER. If cancer was a person I would tie it to a chair and make it listen to Justin Bieber music on a loop until it's brain melted. So... 3 mintues.,1.27E+18,https://twitter.com/bicephurl/status/1273437430981558277
0,#RipChadwickBosman . Unexpected loss we miss you more #BlackPanther . Heartbroken news today #ChadwickBoseman died due to colon cancer Today. ,1.30E+18,https://twitter.com/VENDHARSUDHARS5/status/1299726874076086280
0,"1997 the year I lost my 52yr mother 2 missed diagnosed cancer. She died in mine and then my father's arms! 'The Healing game"" kept me going All through those awfull mnths? Then my night mare began ? And still lives within me Now! Alone eye walk! My choice.!",1.30E+18,https://twitter.com/Debz86855669/status/1298863532306501633
0,"43 is such a young age to die in general, let alone from colon cancer. And to know Chadwick Boseman still did so much work while going through his treatments is crazy, especially after seeing just how rough those treatments can be. Fuck cancer.",1.30E+18,https://twitter.com/ToxicTromeo/status/1299558708003958784
0,"43 is way too young. Way, way too young. Fuck cancer, and fuck this year. My heart is with Chadwick Boseman's family tonight. I can't imagine the heartache they feel.",1.30E+18,https://twitter.com/RufustheBat/status/1299535837223419904
0,"a friend i have not seen for quite a while her pet cat had cancer, I lost my grandmother, my sister, two cats a a few others to cancer so animals should be included.",1.30E+18,https://twitter.com/littlejoeriverc/status/1299197136366641154
0,"Absolutely devastated to hear the passing of Chadwick Boseman, he was excellent at what he did and his work and personality will be remembered. Fly high. Fuck cancer.",1.30E+18,https://twitter.com/RobinAQA/status/1299669066588786692
0,Absolutely devastated. Fuck cancer. Fuck 2020. Rip #ChadwickBoseman #BlackPanther ,1.30E+18,https://twitter.com/Brewnagi/status/1299705667025072133
0,"Absolutely! I am with you. My father died of cancer and had MS, at just 31 years old. Everyone has if not themselves, family members with some sort of disability. That's why, ""PREEXISTING CONDITIONS"" should always be protected.",1.30E+18,https://twitter.com/Zeleena4/status/1298831163092611073
0,"Alkaline water has many benefits: good natural hair, good skin, increase energy levels, weight loss,helps with all acidic related sicknesses (diabetes, hypertension, cancer), low lebido etc. replace your normal water with alkaline water and see the differenc within days please dm ",1.29E+18,https://twitter.com/NMfingwana/status/1286976245096480770
0,Are we supposed to feel sorry for him because he has lung cancer? I sure as hell don't. He's caused too much damage to this country with his vitriol.,1.30E+18,https://twitter.com/NickLoconteJr/status/1297216761344020485
0,"Are we supposed to feel sorry for Rush Limbo because he has cancer, after all the damage he's done?",1.30E+18,https://twitter.com/SeanFlan45/status/1297299500126687233
0,As a Breast Cancer survivor( 2018) Kayleigh just melted my heart . Thank you,1.30E+18,https://twitter.com/MikaylaK0525/status/1298790150328053762
0,As I watched her speech it hit home. I lost my wife to breast cancer and we had a 3 and 4 year who lost their mother. If only they would have had this test for my wife. Thank you <USER> for sharing! You are so inspiring!,1.30E+18,https://twitter.com/jerrylg6/status/1298816989130117121
0,"BBC News - Girls Aloud singer Sarah Harding diagnosed with breast cancer *I lost a sister to this evil disease. Instead of fighting and belting 9 bells out of each other and burning and looting, let's fight this.* ",1.30E+18,https://twitter.com/v8o_com/status/1298631953596534785
0,Ben Stokes father Diagnosed with Brain Cancer Best wishes and prayers for him and his family #benstokes,1.30E+18,https://twitter.com/PakistanCric10/status/1299445363800190976
0,"Cancer took a lot of ppl away, it hurts.",1.30E+18,https://twitter.com/ll0ll4_/status/1298316157712244741
0,"Cancers you have been working a lot on self healing and self mastery a lot of you in the past have dealt with extreme heartache, loss and grief that you disconnected you from your heart chakra. Leaving you out of balance and unable to fully trust and see that the heart is not",1.30E+18,https://twitter.com/spiritualmama22/status/1295833500663181313
0,"Chadwick died, my dog died, and Kim had her intravenous chemo today. Cancer, cancer, cancer. Fuck cancer today has been a rough one. Thank fucking God Kim's health is turning around or I'd be completely off my rocker. Thank you to everyone that supports me it helps.",1.30E+18,https://twitter.com/Jesse_Gordo/status/1299569174318993408
0,Devastated to hear of the passing of Chadwick Boseman. You never know what physical or mental burden someone is carrying. FUCK CANCER.,1.30E+18,https://twitter.com/EmmaHunton/status/1299778232078594050
0,"Facts and truth are not slander. While I sympathize with his personal losses (I also lost my sister to brain cancer) it does not make him a 'good' person. His policies have done significant harm for many many people. Please take a step back, examine his record, and open your eyes",1.27E+18,https://twitter.com/27bstrok6/status/1273060970454081539
0,"For those who are not threatened with job losses, loss of home, mental health issues, cancer etc etc it's very easy to put all your eggs in the COVID basket and dismiss everyone else completely....and everyone else then becomes collateral damage.",1.30E+18,https://twitter.com/RachelMaryProut/status/1296865200692502528
0,Fuck cancer! I my cousin,1.30E+18,https://twitter.com/honey_dutch_85/status/1297294629495332865
0,"Grief doesn't go away but we learn to live around it. Our 5-week course, ""Bereavement: Living with Loss"" allows you to process your experience in a supportive, professionally facilitated group. Our next session is in October from 10am-12pm, Solaris Cottesloe. Free event! ",1.30E+18,https://twitter.com/SolarisCare/status/1296447973296136193
0,Gross disgusting tweet. Watching your son die of cancer is traumatic. Right or left the suffering of a parent dealing with the loss of a child should be off limits to this kind of vitriol.,1.30E+18,https://twitter.com/Carolchapman192/status/1296479742934360064
0,HE DID A COVER OF CANCER HELP NOT ONE OF MY FAVOURITE SONGS BY RHEM GOODBYE,1.30E+18,https://twitter.com/jackdylangrazer/status/1297647179205611520
0,"He smoked until just a few years ago. He's in assisted living now. Mom died from non small cell lung cancer 4 years ago at 87. ignored it for a bit so by the time she did radiation, it was too late.",1.30E+18,https://twitter.com/samkat59/status/1299450187845259264
0,"His son died of brain cancer asshole. Some ppl have emotions, feelings, empathy and can decide if the time is right to start to move on after the tragic loss of a family member. Republicans hate empathy and feelings. Everyone should be cold, not caring and screw your feelings.",1.30E+18,https://twitter.com/zoostationaz/status/1296153395229675525
0,Hiw many died during the DNC? How many have died from the flu? How many have died from cancer? How many have died from AIDS? How many have died from heart disease? How many have been aborted? How many children have gone missing? What is YOUR solution?,1.30E+18,https://twitter.com/Bulkles/status/1299461319377088512
0,How To Start Weight Loss Vegetarian : How a plant-based diet can help reduce your cancer risk &gt; <URL>-to-start-weight-loss-vegetarian-how-a-plant-based-diet-can-help-reduce-your-cancer-risk #weightloss #fatloss #diet,1.30E+18,https://twitter.com/iweightlossnow/status/1297667561639862276
0,http://twib.in/l/q9zno8AdxLrG There was no damn way I was gonna let some silly cancer prevent me from seeing this baby hit $1 mil! Also fuck cancer. submitted by /u/HOBrTheBailiff [link] [comments] http://twib.in/l/GLAp6pBbLyXE #cryptocurrencies #litecoin #blockchain,1.30E+18,https://twitter.com/MustHaveCrypto/status/1298069373404557312
0,"I agree there is no silver bullet, but ccp virus is not a werewolf. Similar to cancer, covid must be treated asap. When the cytokine storm hits, prayers and steroids are about all we can do. When your brother sees patients in the icu, science has failed.",1.30E+18,https://twitter.com/OHCATruth/status/1297159333445337089
0,I am in remission from a cancer I had to go into a clinical trial to control. I make no IgG. I am more stressed because I am a liberal than I am a sitting duck for Covid. I see no one and I am the Grandmother of 4.,1.30E+18,https://twitter.com/DONNAAKL/status/1299331763555176450
0,"I devoured all your books, and often shed tears. But my strongest connection was with #TwoByTwo, crying for the brother losing his sister as much as for myself, because I lost my beloved brother to cancer 14 years ago. It still hurts the most, when you're expecting it the least.",1.29E+18,https://twitter.com/cloudygrains/status/1292413321774280706
0,"I don't keep it too personal on here but after five months of chemo, my grandmother's breast cancer is officially gone. Thanks God and the friends who've listened to me cry since March. Feels like a sign it's also the day I'm getting keys to my new house. Only happy tears now.",1.30E+18,https://twitter.com/ira/status/1299431824930734080
0,I flew in the back seat of the F4G I am white my front seater was black. We flew 32 combat missions. There is no white or black when the enemy is shooting at you there is only brothers working to survive and win the fight. We were friends until he died of cancer in 2003,1.30E+18,https://twitter.com/tomf676/status/1298665987861090304
0,i fried plantain with a plastic serving spoon n it melted in the oil.... cancer,1.24E+18,https://twitter.com/_ZZINAT/status/1243626365754187776
0,I have an Advance Decision but it wouldn't stop me suffering the same as my grandparents if I got terminal cancer. Only choices would be Dignitas or Suicide. Not acceptable. No-one should be crying out in pain and for their mum before they die. Most clients worry about suffering.,1.30E+18,https://twitter.com/goodmaz_maria/status/1300686984743211008
0,i have NEVER let a man i was involved with see me cry. until i met a cancer. yeah bitch imma use my cancer placements and my tears to guilt trip yo ass too. now how does it feel?,1.30E+18,https://twitter.com/juscallmekitty/status/1299351798717841408
0,I just learned of this tweet today and I am devastated. I lost my uterus to cancer at a very young age. Does that make me less of a woman because I no longer menstruate??? Never have I been so disappointed in someone I used to admire.,1.30E+18,https://twitter.com/LindaRose619/status/1300500322679480321
0,"I lost a lot of weight during lockdown, mostly due to eating 100% healthy home-cooked food People also acted like I was wasting away from cancer!",1.30E+18,https://twitter.com/LifeMoneyTips/status/1297594367708934145
0,I woke up this morning to terrible news. Mayor Hannon has passed away after battling cancer. My prayers go out to her family and friends. Fly high ,1.30E+18,https://twitter.com/RunNotWalk1/status/1299355901405663232
0,"I'm on disability and have little money, so when my father died from lung cancer, my closest friends all donated to help me bury him. I'll always be grateful for it. #TrueFriendThing",1.30E+18,https://twitter.com/Darth_Krytie/status/1295938409542934528
0,If a person has cancer all are sorry for him and no one is angry or hurt. But not so with the #alcoholic illness.,1.30E+18,https://twitter.com/StopDrinking4vr/status/1298329112994549763
0,"If you experience symptoms of Lung Cancer such as coughing up blood or unexplained weight loss, please don't hesitate to contact your Doctor. Early diagnosis of this illness is important in order to have an effective treatment. Call our #experts at +91 7982403742 for Best Quote.",1.30E+18,https://twitter.com/MedSurgeIndia/status/1297183783737647106
0,"Its sad so many died of a ""virus"" but more people die of cancer no one bats an eye lid 112,000 children missing no gives a damn 1-2% of a 67 millon people die in th uk and the uk turns bat shit crazy",1.30E+18,https://twitter.com/MISSXBUTTERFLYX/status/1299069600559239170
0,Just out of cancer surgery... There was no damn way I was gonna let some silly cancer prevent me from seeing this baby hit $1 mil! Also fuck cancer. Edit: just wanted to thank everybody for the kind words #cancer https://is.gd/bzZnQD,1.30E+18,https://twitter.com/__CryptoNews/status/1298202269431656448
0,"Maintaining a healthy weight can add years to your life and in turn reduce the risk of certain diseases like cancer, obesity, cardiovascular disease and osteoporosis. Reach out to a #WeightLossCoach from Team RN4U at",1.30E+18,https://twitter.com/TRn4u/status/1299415213159198720
0,Many Great #1 Maximo Alvarez AGAINST SOCIALISM was so touching I had tears Nikki Hayley & Tim Scott both had strong message showing the AMERICAN DREAM is still achievable and Tim Scott HIT a HOME RUN closing also cancer survivor Natalie Harp on ......... RIGHT TO TRY,1.30E+18,https://twitter.com/Lauriejdeann/status/1298285376080142337
0,"Many Mission Hope Cancer Center patients hit the chemotherapy treatment room with a friend or family member in tow, a partner in treatment who helps keep company, lift spirits, provide emotional support and a ride home. ",1.30E+18,https://twitter.com/LompocRecord/status/1297975229457801218
0,"Marry and experiment friend. I understand you have desires. All things are allowed, you are free, but remember not all things are beneficial for your spirit or body or neighbor. Goodness as in pray for your enemies, help people around you. Hate is cancer.",1.30E+18,https://twitter.com/VeranJV/status/1299363787217068032
0,"Me: Whoo-hoo! Done with work & getting ready to treat myself to yoga! The weekend is here & life is great! YouTube: Hey, have you seen this video of a grieving dog being snuck into a hospital to say one last goodbye to his owner dying of stomach cancer?",1.30E+18,https://twitter.com/helenthe30th/status/1299445629425459202
0,"Most are due to the virus. Not all. Some are tragedies of people so afraid of the virus they wouldn't go to the hospital. There must have been Jews who died in Auschwitz of plain old ordinary cancer, but looking at the exceptions misses the point.",1.30E+18,https://twitter.com/AndrewLazarus4/status/1296993687751102464
0,"My Dad passed last year. Struggled with cancer for 16 years odd. He had absolutely nothing. It was very sad to see. My mom has debt, so I can't see generational wealth coming my way. I understand White Privilege, however where I disagree is when people say All WHITES BENEFITTED.",1.30E+18,https://twitter.com/ShaneKrause47/status/1297303746393907206
0,My father who has lung cancer needs HEPA filters during wildfire season. Two good ones comes to $179.98. Anyone want to help an old man breath easy? C<USER>$h<USER> $missjaderose83,1.30E+18,https://twitter.com/JadeRose83/status/1297630553110323200
0,My friends son who committed suicide due to lockdowns would like his life back. Excess people that died at home of heart attack would like their lives back. Thousands missed cancer screenings. We can go on.,1.30E+18,https://twitter.com/CrazyEe33/status/1300401701543796738
0,"My mom died Thursday. She was 77, and had beaten cancer 3 times. The funeral stuff costs $1400.00, and the insurance is only $480.00 Any help would be greatly appreciated. $maryapple3164",1.30E+18,https://twitter.com/MeAndMyCat48610/status/1299468338754654210
0,"My mom was diagnosed with breast cancer in 1981 when she was 39 and I was 15. When I saw T of E it was relatable on many levels, and to this day is still very hard for me to watch (but is such a great film). Mom passed in '88.",1.22E+18,https://twitter.com/timhov12/status/1218873904892121088
0,"my phone died and i'm not charging it, because i'm not putting it to use it's not like i'm missing anything important ,if you are one of the few that hit me up ill charge it some time tomorrow i'm just sick of that cancer known as media and phones",1.30E+18,https://twitter.com/whutch99gaming/status/1295163241845469185
0,My student from the class of 2020 lost her baby sister to cancer yesterday. They are raising money for the services. Any amount would be so greatly appreciated ,1.30E+18,https://twitter.com/DayanaDLT14/status/1300944947072258048
0,"No offense but it's not just my loss but also my 4 children. Yes, death is a natural part of life. Joe and I lost a son so heartache is nothing new, but to be in a fight for your life and feel alone in that fight is completely unnecessary from THE PREMIER CANCER CENTER IN USA!",1.29E+18,https://twitter.com/2Timothy2_1/status/1293981959740428290
0,Oh no if its liver failure it's brutal and a lot of tubes while draining of the stomach every other month. My dad died of cirrhosis turned to cancer but lived 3 years past the 6 months the doctor gave him so we get those good genes ,1.30E+18,https://twitter.com/Burning__Rabbit/status/1296656300529475585
0,okay so if i cross the street and get hit by a car then i shouldn't go get medical help because i knew that getting hit was one possibility? or if i drink myself to liver cancer i shouldn't get a transplant because my decisions made me end up there?,1.30E+18,https://twitter.com/rachaelllpratt/status/1297314925249880064
0,"One serving of canola oil each day delivers about a quarter of all the vitamin E you need. Vitamin E protects your body fat and proteins from free radical damage. It may help reduce risk of heart disease, cancer and memory loss. #HealthyCanola #JivoWorldHealthyWorld #Jivo",1.30E+18,https://twitter.com/jivo_wellness/status/1296805025591652352
0,"Our Condolences goes out to the families of Nikita Pearl Waligwa.A young,Ugandan shining Star who melted our hearts in her role as Gloria in the Disney Film, Queen of Katwe. She passed away from Brain Cancer at age 15 . Rest In Peace Nikita #QueenOfKatwe ",1.23E+18,https://twitter.com/PriscillaAnyabu/status/1229154806285074432
0,People are cruel especially when they dont know the truth or most of the facts. My father died from cancer and he suffered i remember tears that he released because he hurt so much chadwick was brave and deserve respect dealing with cancer is no joke,1.30E+18,https://twitter.com/celinemundy00/status/1300864339562450945
0,People can be evil and fuck things up for others with malicious intent. Cancer hits indiscriminately. Fuck cancer. Cancer can eat a bag of dicks and screw off already. Fuck the rest of you for discourse politically but fuck cancer more.,1.30E+18,https://twitter.com/FloopFlarp/status/1299119596905979907
0,"Please fix my issue.. mother was treated for cancer in AIIMS Rishikesh due to which the expenses are also quite high, as well as the father also remains ill, my wife is pregnant,",1.30E+18,https://twitter.com/Regiment33/status/1295240213661274115
